Client,Targetting,Radius,Exclude
HVAC Comfort Inc,"Birmingham, Michigan",,
HVAC Comfort Inc,"Bloomfield Hills, Michigan",,
HVAC Comfort Inc,"Bloomfield Township, Michigan",,
HVAC Comfort Inc,"Brandon Township, Michigan",,
HVAC Comfort Inc,"Brighton, Michigan",,
HVAC Comfort Inc,"Clarkston, Michigan",,
HVAC Comfort Inc,"Clawson, Michigan",,
HVAC Comfort Inc,"Commerce, Michigan",,
HVAC Comfort Inc,"Davisburg, Michigan",,
HVAC Comfort Inc,"Farmington, Michigan",,
HVAC Comfort Inc,"Farmington Hills, Michigan",,
HVAC Comfort Inc,"Fenton, Michigan",,
HVAC Comfort Inc,"Ferndale, Michigan",,
HVAC Comfort Inc,"Franklin, Michigan",,
HVAC Comfort Inc,"Hartland, Michigan",,
HVAC Comfort Inc,"Highland Township, Michigan",,
HVAC Comfort Inc,"Holly, Michigan",,
HVAC Comfort Inc,"Howell, Michigan",,
HVAC Comfort Inc,"Huntington Woods, Michigan",,
HVAC Comfort Inc,"Independence Township, Michigan",,
HVAC Comfort Inc,"Keego Harbor, Michigan",,
HVAC Comfort Inc,"Lake Orion, Michigan",,
HVAC Comfort Inc,"Lathrup, Michigan",,
HVAC Comfort Inc,"Livonia, Michigan",,
HVAC Comfort Inc,"Lyon Charter Township, Michigan",,
HVAC Comfort Inc,"Madison Heights, Michigan",,
HVAC Comfort Inc,"Milford, Michigan",,
HVAC Comfort Inc,"Northville, Michigan",,
HVAC Comfort Inc,"Novi, Michigan",,
HVAC Comfort Inc,"Oak Park, Michigan",,
HVAC Comfort Inc,"Orchard Lake Village, Michigan",,
HVAC Comfort Inc,"Royal Oak, Michigan",,
HVAC Comfort Inc,"South Lyon, Michigan",,
HVAC Comfort Inc,"Southfield, Michigan",,
HVAC Comfort Inc,"Springfield Township, Michigan",,
HVAC Comfort Inc,"Sylvan Lake, Michigan",,
HVAC Comfort Inc,"Walled Lake, Michigan",,
HVAC Comfort Inc,"Waterford Township, Michigan",,
HVAC Comfort Inc,"West Bloomfield Township, Michigan",,
HVAC Comfort Inc,"White Lake charter Township, Michigan",,
HVAC Comfort Inc,"Wixom, Michigan",,
HVAC Comfort Inc,"Macomb County, Michigan",,
Garden State ,"Monmouth County, New Jersey",,
Garden State ,"Ocean County, New Jersey",,
J&W Heating & Air,"5011 Sunbeam Rd, Jacksonville, FL 32257",50mi,
J&W Heating & Air,"32024, Florida",,Exclude
J&W Heating & Air,"32303, Florida",,Exclude
J&W Heating & Air,"32064, Florida",,Exclude
J&W Heating & Air,"33462, Florida",,Exclude
J&W Heating & Air,"34473, Florida",,Exclude
J&W Heating & Air,"32336, Florida",,Exclude
J&W Heating & Air,"32609, Florida",,Exclude
J&W Heating & Air,"32110, Florida",,Exclude
J&W Heating & Air,"32640, Florida",,Exclude
J&W Heating & Air,"32304, Florida",,Exclude
J&W Heating & Air,"34972, Florida",,Exclude
J&W Heating & Air,"32401, Florida",,Exclude
J&W Heating & Air,"32148, Florida",,Exclude
J&W Heating & Air,"32317, Florida",,Exclude
J&W Heating & Air,"34953, Florida",,Exclude
